0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.1509160899,-0.9734119471,-0.3076589598,0.05824395902,-1.153004586,1.49018792,-1.298782004,-0.6524462518,1.220291008,-1.540257556,0.8217579505,-0.05714627762,1.42290087,1.529345665,2.002607903,0.1680396926,1.753088633,0.5240410413
0.2251401597,-0.9734119471,-0.8873272778,-0.934409795,1.581619395,-1.056858892,-0.08542603791,-0.6524462518,1.220291008,0.5307929982,-1.505476425,-0.7987706447,-1.405107981,1.529345665,-0.4993488733,-0.5298237133,1.753088633,-1.219662512
-0.1459801893,0.7807468403,-1.466995596,-1.331471297,0.02392219059,1.303312203,-0.08542603791,-0.6524462518,1.220291008,-0.849907371,0.01728187009,0.06645778356,1.42290087,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,1.570263173
1.412725276,-0.9734119471,0.2720093582,-1.331471297,-0.495310211,0.8741901857,-0.7787723044,1.532693302,1.220291008,-0.1595571864,1.223995991,0.8080821506,-0.6981057682,-0.6538744136,2.002607903,0.8659030985,-0.570421815,-0.1734403801
1.412725276,0.7807468403,0.8516776763,0.7531015869,1.097002487,0.3204843569,-0.08542603791,-0.6524462518,-0.8194766607,1.566318275,0.7642953734,0.8080821506,1.42290087,-0.6538744136,-0.4993488733,1.563766504,-0.570421815,0.872781752
0.07669202011,0.7807468403,0.2720093582,1.497591902,-0.3222327438,-0.7246353949,-0.2587626045,1.532693302,-0.8194766607,1.221143183,-0.9883132305,-1.416790951,0.7158986572,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,-1.219662512
-1.407789376,0.7807468403,0.2720093582,-0.1402867918,-1.706852481,0.168215254,-0.7787723044,-0.6524462518,-0.8194766607,-0.1595571864,1.195264702,1.426102457,1.42290087,-0.6538744136,2.002607903,-0.1808920103,-0.570421815,-0.8709218015
0.8931567878,-0.9734119471,0.8516776763,-0.5373482934,-1.049158106,0.2097431912,0.2612470953,-0.6524462518,-0.8194766607,0.5307929982,-0.1551058614,1.302498395,0.7158986572,1.529345665,-0.4993488733,-0.8787554163,1.753088633,0.1753003306
0.818932718,-0.9734119471,0.2720093582,-1.678900111,-0.2183862635,1.192571037,0.6079202286,-0.6524462518,-0.8194766607,1.566318275,-0.672269056,0.1900618447,0.7158986572,-0.6538744136,-0.4993488733,0.8659030985,1.753088633,1.221522463
-1.185117166,-0.9734119471,-1.466995596,0.6042035238,-0.4606947176,0.7149997599,-0.952108871,1.532693302,1.220291008,-0.1595571864,0.3907886217,0.6844780895,0.00889644451,-0.6538744136,-0.4993488733,1.563766504,-0.570421815,-0.5221810908
-0.220204259,0.7807468403,-0.8873272778,-1.03367517,-1.429928534,-0.3716479291,0.9545933618,-0.6524462518,1.220291008,-1.540257556,0.5057137761,-0.7987706447,1.42290087,-0.6538744136,-0.4993488733,1.563766504,1.753088633,-0.1734403801
-0.4428764684,0.7807468403,0.2720093582,1.54722459,-0.5645411979,0.4727534599,1.301266495,1.532693302,-0.8194766607,-0.849907371,-1.189432251,0.1900618447,-0.6981057682,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,1.221522463
0.6704845784,0.7807468403,-0.3076589598,0.3064073975,0.92392502,-1.562115461,-0.08542603791,-0.6524462518,-0.8194766607,-1.195082463,-0.7584629218,0.1900618447,0.7158986572,1.529345665,-0.4993488733,-0.1808920103,-0.570421815,-1.568403223
1.486949346,0.7807468403,-0.3076589598,-1.579634735,0.1623841643,-0.3993332205,-0.952108871,-0.6524462518,1.220291008,0.1856179059,-1.649132868,0.6844780895,-0.6981057682,1.529345665,-0.4993488733,-1.227687119,-0.570421815,0.872781752
0.5220364388,-0.9734119471,-0.3076589598,-0.04102141639,-1.568390508,-1.347554452,0.2612470953,-0.6524462518,-0.8194766607,-0.849907371,-0.2700310158,1.178894334,0.7158986572,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,0.1753003306
0.6704845784,0.7807468403,1.431345994,-0.5373482934,-0.01069330285,-1.451374295,0.2612470953,-0.6524462518,1.220291008,1.566318275,1.568771454,0.6844780895,-0.6981057682,1.529345665,-0.4993488733,1.563766504,-0.570421815,1.570263173
0.7447086482,0.7807468403,-1.466995596,-0.2891848549,-0.9106961323,-1.562115461,1.474603062,1.532693302,1.220291008,0.8759680905,0.1322070244,0.1900618447,0.7158986572,1.529345665,-0.4993488733,-1.576618822,-0.570421815,1.570263173
0.7447086482,0.7807468403,0.8516776763,-0.4877156057,-0.7376186651,1.68398496,0.9545933618,1.532693302,-0.8194766607,1.221143183,0.3333260445,0.3136659059,0.00889644451,-0.6538744136,-0.4993488733,-0.8787554163,-0.570421815,-1.568403223
-0.4428764684,-0.9734119471,1.431345994,-1.678900111,-1.533775014,1.324076172,0.7812567952,1.532693302,-0.8194766607,0.1856179059,-0.0114494185,-0.7987706447,0.00889644451,-0.6538744136,2.002607903,1.563766504,-0.570421815,0.872781752
-1.185117166,0.7807468403,-0.8873272778,-1.331471297,-1.464544027,0.7496063742,-1.645455137,-0.6524462518,-0.8194766607,-0.1595571864,1.310189857,-1.169582828,-0.6981057682,1.529345665,-0.4993488733,0.8659030985,1.753088633,1.221522463
-0.6655486778,0.7807468403,-1.466995596,0.2071420221,0.4739236053,0.7772916657,1.127929928,-0.6524462518,1.220291008,-0.1595571864,1.109070836,1.426102457,-0.6981057682,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,0.1753003306
0.2251401597,0.7807468403,0.8516776763,0.8027342746,-0.8760806388,1.524794535,0.2612470953,-0.6524462518,1.220291008,0.5307929982,-0.06891199568,0.1900618447,0.00889644451,1.529345665,-0.4993488733,0.1680396926,1.753088633,-1.219662512
-1.482013445,0.7807468403,0.8516776763,1.050897713,-1.014542613,-0.1501655975,-0.2587626045,-0.6524462518,-0.8194766607,-0.5047322787,0.3333260445,-0.05714627762,1.42290087,-0.6538744136,-0.4993488733,-1.576618822,1.753088633,1.221522463
-0.5171005382,-0.9734119471,0.2720093582,0.1575093344,0.5085390987,-1.48598091,-0.08542603791,1.532693302,1.220291008,-0.5047322787,1.195264702,0.5608740283,-1.405107981,-0.6538744136,2.002607903,-1.227687119,-0.570421815,-0.8709218015
-0.4428764684,0.7807468403,0.2720093582,-0.934409795,0.09315317747,0.6942357914,-1.472118571,-0.6524462518,-0.8194766607,-1.540257556,-0.1551058614,-0.7987706447,0.7158986572,-0.6538744136,-0.4993488733,1.563766504,-0.570421815,0.1753003306
0.7447086482,-0.9734119471,1.431345994,-1.678900111,-0.5991566913,-0.9945669865,0.2612470953,1.532693302,1.220291008,0.8759680905,0.2184008902,1.055290273,0.00889644451,1.529345665,-0.4993488733,-1.227687119,1.753088633,-0.5221810908
0.5962605086,-0.9734119471,0.8516776763,1.199795776,0.6470010725,-0.7038714263,1.127929928,-0.6524462518,-0.8194766607,-0.5047322787,0.8504892391,-1.663999073,0.00889644451,-0.6538744136,-0.4993488733,-1.227687119,-0.570421815,-1.219662512
1.635397486,0.7807468403,-1.466995596,-1.132940546,-0.18377077,-1.077622861,0.7812567952,-0.6524462518,-0.8194766607,1.221143183,-1.017044519,1.426102457,-0.6981057682,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,0.872781752
0.9673808576,-0.9734119471,-0.8873272778,0.4553054606,0.6123855791,0.5419666885,-0.7787723044,1.532693302,-0.8194766607,0.8759680905,-1.448013848,1.549706518,-0.6981057682,1.529345665,2.002607903,0.1680396926,-0.570421815,0.1753003306
1.190053067,0.7807468403,0.8516776763,-0.2395521672,-1.18762008,-0.5585236463,0.4345836619,-0.6524462518,1.220291008,1.566318275,0.4195199103,-0.1807503388,0.7158986572,-0.6538744136,2.002607903,-0.1808920103,1.753088633,-0.8709218015
-0.7397727476,0.7807468403,-0.8873272778,1.745755341,-0.8760806388,0.5350453656,-1.472118571,-0.6524462518,1.220291008,0.5307929982,1.712427897,-1.416790951,-0.6981057682,-0.6538744136,-0.4993488733,1.214834801,-0.570421815,-0.1734403801
0.818932718,-0.9734119471,-1.466995596,1.001265025,-1.568390508,1.414053369,0.7812567952,-0.6524462518,1.220291008,0.5307929982,0.304594756,-0.3043544,-1.405107981,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,-1.568403223
-0.5171005382,0.7807468403,-1.466995596,-1.678900111,-0.4260792241,-1.008409632,0.9545933618,-0.6524462518,1.220291008,0.1856179059,-0.06891199568,0.8080821506,0.00889644451,-0.6538744136,-0.4993488733,0.5169713956,-0.570421815,-0.8709218015
1.412725276,0.7807468403,-1.466995596,1.100530401,-0.7376186651,0.2097431912,0.7812567952,1.532693302,-0.8194766607,-0.849907371,1.166533414,-1.663999073,1.42290087,-0.6538744136,-0.4993488733,1.214834801,-0.570421815,1.221522463
0.1509160899,0.7807468403,0.8516776763,-0.7855117319,-0.4606947176,-0.8007699464,1.301266495,-0.6524462518,-0.8194766607,0.5307929982,-1.131969673,-0.5515625223,-1.405107981,1.529345665,-0.4993488733,1.563766504,1.753088633,-1.568403223
1.338501207,-0.9734119471,-0.3076589598,-0.8351444196,0.8200785397,1.213335006,-1.472118571,-0.6524462518,-0.8194766607,-0.1595571864,-1.419282559,-0.4279584612,0.7158986572,-0.6538744136,2.002607903,0.8659030985,-0.570421815,0.5240410413
0.5962605086,-0.9734119471,0.2720093582,1.646489966,-0.806849652,-1.569036784,1.127929928,1.532693302,1.220291008,1.566318275,1.223995991,1.055290273,0.7158986572,-0.6538744136,2.002607903,1.214834801,-0.570421815,-0.8709218015
0.818932718,-0.9734119471,-1.466995596,0.9516323377,-0.4606947176,0.2305071598,-1.298782004,-0.6524462518,-0.8194766607,-1.195082463,-0.4136874587,-0.6751665835,0.00889644451,-0.6538744136,2.002607903,0.8659030985,-0.570421815,0.5240410413
0.3735882993,0.7807468403,0.2720093582,-1.132940546,-1.706852481,-1.153757412,1.127929928,-0.6524462518,-0.8194766607,-1.540257556,1.281458568,-0.1807503388,1.42290087,-0.6538744136,-0.4993488733,-1.576618822,-0.570421815,-1.219662512
-1.110893097,0.7807468403,-0.8873272778,1.54722459,-1.049158106,-1.022252278,-0.08542603791,1.532693302,-0.8194766607,0.1856179059,1.712427897,-1.663999073,0.00889644451,-0.6538744136,-0.4993488733,1.214834801,-0.570421815,-1.568403223
-0.4428764684,-0.9734119471,-0.8873272778,1.150163088,-0.4260792241,-1.368318421,-0.08542603791,1.532693302,-0.8194766607,-0.849907371,-0.04018070709,-1.169582828,0.00889644451,-0.6538744136,-0.4993488733,-0.5298237133,-0.570421815,0.872781752
1.709621555,-0.9734119471,-0.3076589598,1.150163088,0.4739236053,0.5973372713,-0.4320991711,-0.6524462518,-0.8194766607,-0.1595571864,-1.677864157,-0.1807503388,-0.6981057682,-0.6538744136,-0.4993488733,0.5169713956,-0.570421815,0.872781752
-0.591324608,0.7807468403,0.8516776763,1.199795776,0.4046926184,0.1820578997,1.647939628,1.532693302,1.220291008,1.566318275,-0.18383715,-1.169582828,1.42290087,-0.6538744136,-0.4993488733,-1.227687119,-0.570421815,-0.8709218015
-0.2944283288,-0.9734119471,-0.3076589598,0.1575093344,-0.01069330285,-1.596722075,-1.472118571,-0.6524462518,-0.8194766607,0.1856179059,-0.7584629218,1.673310579,-0.6981057682,1.529345665,-0.4993488733,-0.8787554163,-0.570421815,0.5240410413
-0.8882208871,2.534905628,1.431345994,-0.9840424828,-1.672236988,0.6181012399,-1.472118571,1.532693302,-0.8194766607,0.5307929982,-0.7010003446,-1.045978767,-1.405107981,-0.6538744136,-0.4993488733,-1.227687119,1.753088633,-0.1734403801
-0.8882208871,0.7807468403,-0.8873272778,1.150163088,1.616234889,-1.451374295,0.4345836619,-0.6524462518,-0.8194766607,-1.540257556,-1.505476425,-0.3043544,0.00889644451,-0.6538744136,-0.4993488733,-0.8787554163,-0.570421815,0.872781752
-0.6655486778,-0.9734119471,-0.8873272778,-0.6862463565,0.1277686709,0.6457865314,0.6079202286,-0.6524462518,-0.8194766607,0.5307929982,-1.275626116,1.673310579,1.42290087,-0.6538744136,-0.4993488733,1.563766504,-0.570421815,1.221522463
-1.036669027,0.7807468403,0.8516776763,1.596857278,1.685465876,0.8880328314,-1.298782004,-0.6524462518,1.220291008,1.221143183,-1.534207714,1.178894334,1.42290087,-0.6538744136,-0.4993488733,0.1680396926,-0.570421815,1.570263173
-0.9624449569,0.7807468403,0.2720093582,0.3560400852,0.5777700856,0.81189828,0.7812567952,1.532693302,1.220291008,-0.849907371,1.626234031,0.1900618447,0.00889644451,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,0.5240410413
-0.7397727476,0.7807468403,0.2720093582,-0.7358790442,1.131617981,1.29639088,1.474603062,-0.6524462518,-0.8194766607,-1.540257556,0.5344450647,-0.6751665835,0.00889644451,1.529345665,-0.4993488733,-0.8787554163,-0.570421815,0.5240410413
-0.07175611947,0.7807468403,1.431345994,-1.132940546,1.304695448,0.7772916657,-0.08542603791,1.532693302,1.220291008,0.5307929982,0.3620573331,0.6844780895,0.00889644451,-0.6538744136,-0.4993488733,1.563766504,-0.570421815,1.221522463
-1.259341236,-0.9734119471,-1.466995596,0.4553054606,-1.672236988,0.5073600742,1.474603062,-0.6524462518,1.220291008,1.566318275,0.9941456821,-1.416790951,0.7158986572,-0.6538744136,-0.4993488733,0.8659030985,-0.570421815,-0.8709218015
-1.407789376,2.534905628,-0.8873272778,0.2567747098,0.5085390987,1.420974692,-1.645455137,-0.6524462518,-0.8194766607,-0.5047322787,-1.103238385,-0.9223747059,0.7158986572,1.529345665,-0.4993488733,-0.5298237133,1.753088633,-0.1734403801
0.5220364388,-0.9734119471,1.431345994,0.05824395902,-0.7030031716,-0.523917032,-1.472118571,-0.6524462518,-0.8194766607,0.5307929982,1.453846299,-0.9223747059,-0.6981057682,1.529345665,-0.4993488733,0.8659030985,-0.570421815,-1.568403223
0.8931567878,-0.9734119471,-0.8873272778,-0.2395521672,1.477772915,-0.9045897893,-0.08542603791,-0.6524462518,-0.8194766607,-0.849907371,0.6206389304,0.3136659059,-1.405107981,1.529345665,2.002607903,0.1680396926,-0.570421815,1.221522463
-0.5171005382,-0.9734119471,0.2720093582,-0.7358790442,0.9931560069,1.303312203,-0.952108871,-0.6524462518,-0.8194766607,-0.5047322787,1.482577588,-0.05714627762,-0.6981057682,-0.6538744136,-0.4993488733,-0.1808920103,-0.570421815,1.221522463
-1.036669027,0.7807468403,-1.466995596,0.05824395902,0.6816165659,-0.01173914035,1.301266495,-0.6524462518,1.220291008,-1.540257556,-1.103238385,0.9316862118,1.42290087,-0.6538744136,-0.4993488733,1.214834801,-0.570421815,1.221522463
1.709621555,0.7807468403,-0.8873272778,1.447959215,-1.118389093,-0.9599603722,1.301266495,-0.6524462518,-0.8194766607,-0.5047322787,-0.9308506533,0.3136659059,-1.405107981,1.529345665,-0.4993488733,-0.8787554163,-0.570421815,1.570263173
